Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
06-Mar-19,EQ,"10,593.00","10,593.00","10,195.00","10,505.95","10,308.00","10,320.75","10,343.26","11,751.00","7,566.00",145434,"1,50,42,61,928.45",40625
05-Mar-19,EQ,"10,281.45","10,566.65","10,281.45","10,451.80","10,530.00","10,505.95","10,481.89","11,751.00","7,566.00",81658,"85,59,29,989.10",27882
01-Mar-19,EQ,"10,640.00","10,675.00","10,406.05","10,639.75","10,450.00","10,451.80","10,472.75","11,751.00","7,562.15",109782,"1,14,97,19,409.70",28356
28-Feb-19,EQ,"10,750.00","10,763.45","10,555.10","10,713.70","10,609.75","10,639.75","10,633.21","11,751.00","7,562.15",111875,"1,18,95,90,396.05",23326
27-Feb-19,EQ,"10,804.40","10,820.65","10,651.80","10,804.40","10,675.00","10,713.70","10,727.67","11,751.00","7,562.15",85713,"91,95,00,614.90",23189
26-Feb-19,EQ,"10,799.00","10,855.00","10,666.50","10,831.65","10,800.00","10,804.40","10,788.22","11,751.00","7,562.15",72467,"78,17,89,979.65",18949
25-Feb-19,EQ,"10,739.00","10,870.00","10,680.00","10,685.45","10,869.00","10,831.65","10,801.56","11,751.00","7,562.15",42086,"45,45,94,613.20",14630
22-Feb-19,EQ,"10,639.90","10,709.00","10,561.65","10,621.95","10,709.00","10,685.45","10,665.97","11,751.00","7,479.25",55283,"58,96,47,020.05",17200
21-Feb-19,EQ,"10,500.00","10,671.45","10,450.00","10,521.80","10,630.00","10,621.95","10,589.74","11,751.00","7,479.25",70280,"74,42,46,733.40",22138
20-Feb-19,EQ,"10,531.50","10,638.85","10,399.25","10,515.40","10,482.00","10,521.80","10,497.60","11,751.00","7,479.25",62379,"65,48,29,534.25",18058
19-Feb-19,EQ,"10,350.05","10,729.05","10,350.05","10,349.45","10,531.00","10,515.40","10,573.53","11,751.00","7,479.25",88601,"93,68,25,585.60",22904
18-Feb-19,EQ,"10,549.00","10,579.95","10,176.25","10,535.45","10,380.00","10,349.45","10,324.69","11,751.00","7,479.25",87235,"90,06,74,677.10",22406
15-Feb-19,EQ,"10,450.00","10,740.15","10,251.00","10,628.80","10,495.00","10,535.45","10,482.94","11,751.00","6,994.05",414813,"4,34,84,60,193.30",73014
14-Feb-19,EQ,"10,541.00","10,778.95","10,310.00","10,578.30","10,620.00","10,628.80","10,613.11","11,751.00","6,994.05",124563,"1,32,20,01,219.35",25713
13-Feb-19,EQ,"10,869.00","10,950.00","10,458.45","10,783.80","10,575.00","10,578.30","10,745.93","11,751.00","6,994.05",112684,"1,21,08,94,037.20",30886
12-Feb-19,EQ,"10,835.00","10,850.00","10,615.70","10,843.50","10,780.00","10,783.80","10,729.35","11,751.00","6,994.05",97576,"1,04,69,27,433.20",28045
11-Feb-19,EQ,"11,300.00","11,300.00","10,765.45","11,242.70","10,835.00","10,843.50","10,958.56","11,751.00","6,994.05",122841,"1,34,61,59,986.05",26526
08-Feb-19,EQ,"11,707.95","11,751.00","11,111.00","11,715.70","11,215.00","11,242.70","11,348.69","11,751.00","6,887.25",114697,"1,30,16,60,765.80",22881
07-Feb-19,EQ,"11,615.00","11,749.00","11,540.00","11,617.40","11,708.90","11,715.70","11,660.68","11,749.00","6,887.25",36168,"42,17,43,526.70",8851
06-Feb-19,EQ,"11,654.00","11,654.00","11,469.70","11,607.45","11,646.00","11,617.40","11,578.33","11,705.00","6,887.25",27885,"32,28,61,837.05",7095
05-Feb-19,EQ,"11,534.95","11,654.00","11,510.10","11,533.75","11,608.00","11,607.45","11,607.68","11,705.00","6,887.25",36727,"42,63,15,235.20",7616
04-Feb-19,EQ,"11,515.00","11,642.15","11,500.00","11,556.55","11,573.05","11,533.75","11,558.50","11,705.00","6,887.25",34434,"39,80,05,472.90",9515
01-Feb-19,EQ,"11,498.05","11,622.00","11,430.15","11,497.85","11,560.00","11,556.55","11,517.86","11,705.00","6,887.25",61906,"71,30,24,487.40",12921
31-Jan-19,EQ,"11,420.00","11,538.95","11,373.05","11,396.65","11,481.00","11,497.85","11,440.63","11,705.00","6,887.25",95373,"1,09,11,26,755.80",21170
30-Jan-19,EQ,"11,420.00","11,439.75","11,280.00","11,399.10","11,405.85","11,396.65","11,373.49","11,705.00","6,887.25",39290,"44,68,64,540.15",10815
29-Jan-19,EQ,"11,380.00","11,440.00","11,293.90","11,360.60","11,420.00","11,399.10","11,393.49","11,705.00","6,887.25",70632,"80,47,44,901.15",19973
28-Jan-19,EQ,"11,365.60","11,420.00","11,155.00","11,365.60","11,380.00","11,360.60","11,368.59","11,705.00","6,887.25",103963,"1,18,19,13,021.95",13073
25-Jan-19,EQ,"11,460.00","11,517.00","11,300.00","11,433.40","11,350.10","11,365.60","11,420.34","11,705.00","6,887.25",59928,"68,43,98,014.15",11979
24-Jan-19,EQ,"11,315.90","11,460.00","11,306.05","11,315.90","11,452.65","11,433.40","11,416.56","11,705.00","6,887.25",104618,"1,19,43,77,201.85",15363
23-Jan-19,EQ,"11,255.00","11,348.00","11,240.00","11,236.55","11,320.00","11,315.90","11,310.59","11,705.00","6,887.25",51210,"57,92,15,323.45",10719
22-Jan-19,EQ,"11,290.00","11,350.00","11,200.00","11,255.25","11,280.00","11,236.55","11,260.29","11,705.00","6,887.25",39958,"44,99,38,559.45",9130
21-Jan-19,EQ,"11,296.00","11,308.95","11,150.10","11,248.40","11,259.00","11,255.25","11,255.05","11,705.00","6,887.25",19108,"21,50,61,498.60",4200
18-Jan-19,EQ,"11,200.00","11,326.45","11,181.00","11,165.70","11,270.00","11,248.40","11,254.36","11,705.00","6,887.25",76762,"86,39,07,564.15",17702
17-Jan-19,EQ,"11,200.00","11,232.95","11,122.00","11,055.90","11,181.00","11,165.70","11,182.52","11,705.00","6,887.25",72737,"81,33,82,739.60",22761
16-Jan-19,EQ,"11,261.05","11,291.75","10,980.00","11,282.65","11,070.00","11,055.90","11,082.13","11,705.00","6,887.25",136679,"1,51,46,94,383.05",31054
15-Jan-19,EQ,"11,296.00","11,340.00","11,200.00","11,228.65","11,300.00","11,282.65","11,271.84","11,705.00","6,887.25",49470,"55,76,17,750.50",9468
14-Jan-19,EQ,"11,300.00","11,385.70","11,189.95","11,273.00","11,225.00","11,228.65","11,247.34","11,705.00","6,887.25",51811,"58,27,36,185.10",12365
11-Jan-19,EQ,"11,400.15","11,458.00","11,151.00","11,416.60","11,300.00","11,273.00","11,260.69","11,705.00","6,887.25",57253,"64,47,08,332.90",17171
10-Jan-19,EQ,"11,320.00","11,447.80","11,139.60","11,252.25","11,430.00","11,416.60","11,318.35","11,705.00","6,887.25",76915,"87,05,50,916.50",19848
09-Jan-19,EQ,"11,099.85","11,298.40","11,058.40","11,005.40","11,250.00","11,252.25","11,222.57","11,705.00","6,887.25",98483,"1,10,52,32,706.20",24934
08-Jan-19,EQ,"10,800.00","11,240.00","10,690.00","10,786.10","10,994.00","11,005.40","10,947.28","11,705.00","6,887.25",134341,"1,47,06,68,643.05",24540
07-Jan-19,EQ,"10,875.00","10,939.65","10,700.00","10,851.20","10,790.00","10,786.10","10,789.27","11,705.00","6,887.25",85959,"92,74,34,539.05",15094
04-Jan-19,EQ,"11,139.00","11,198.90","10,655.55","11,207.15","10,825.40","10,851.20","10,947.17","11,705.00","6,887.25",206163,"2,25,69,02,031.60",40860
03-Jan-19,EQ,"11,111.00","11,499.00","10,999.90","11,035.40","11,239.90","11,207.15","11,291.19","11,705.00","6,887.25",169291,"1,91,14,96,388.30",41354
02-Jan-19,EQ,"10,980.50","11,160.00","10,907.05","11,015.05","11,111.00","11,035.40","11,042.49","11,705.00","6,887.25",28167,"31,10,33,685.35",6393
01-Jan-19,EQ,"11,150.00","11,170.40","10,989.95","11,084.85","10,995.00","11,015.05","11,053.29","11,705.00","6,887.25",31709,"35,04,88,882.35",4013
31-Dec-18,EQ,"11,300.00","11,358.00","11,025.00","11,258.60","11,097.00","11,084.85","11,132.44","11,705.00","6,887.25",46430,"51,68,79,298.55",13623
28-Dec-18,EQ,"10,994.00","11,396.65","10,931.10","10,942.85","11,267.60","11,258.60","11,138.79","11,705.00","6,887.25",56636,"63,08,56,335.80",9337
27-Dec-18,EQ,"10,849.00","10,969.00","10,800.10","10,770.05","10,936.75","10,942.85","10,888.17","11,705.00","6,887.25",52311,"56,95,71,136.15",8683
26-Dec-18,EQ,"10,965.00","10,987.00","10,745.00","10,923.35","10,780.00","10,770.05","10,802.50","11,705.00","6,887.25",37172,"40,15,50,617.45",6561
24-Dec-18,EQ,"11,056.00","11,222.00","10,835.55","11,010.40","10,973.95","10,923.35","11,039.11","11,705.00","6,887.25",34191,"37,74,38,379.05",8120
21-Dec-18,EQ,"11,264.70","11,323.75","10,958.50","11,232.55","11,055.00","11,010.40","11,028.55","11,705.00","6,887.25",66291,"73,10,93,586.05",16942
20-Dec-18,EQ,"11,150.05","11,425.00","11,150.05","11,174.30","11,240.00","11,232.55","11,286.81","11,705.00","6,887.25",57925,"65,37,88,570.15",15269
19-Dec-18,EQ,"11,199.90","11,230.00","11,112.05","11,094.00","11,210.05","11,174.30","11,167.82","11,705.00","6,887.25",136306,"1,52,22,41,423.15",14937
18-Dec-18,EQ,"11,173.00","11,300.00","11,023.60","11,170.60","11,081.05","11,094.00","11,126.17","11,705.00","6,887.25",67019,"74,56,64,922.80",17302
17-Dec-18,EQ,"11,005.00","11,312.95","11,004.95","10,985.90","11,170.55","11,170.60","11,223.51","11,705.00","6,887.25",98550,"1,10,60,76,944.80",23763
14-Dec-18,EQ,"11,034.00","11,174.85","10,918.40","10,996.55","10,970.00","10,985.90","11,028.75","11,705.00","6,887.25",62728,"69,18,11,289.35",18657
13-Dec-18,EQ,"10,950.00","11,198.35","10,890.00","10,844.75","11,000.00","10,996.55","11,003.90","11,705.00","6,887.25",76137,"83,78,03,847.60",17350
12-Dec-18,EQ,"10,635.20","10,895.00","10,583.95","10,634.55","10,849.95","10,844.75","10,832.98","11,705.00","6,887.25",90657,"98,20,85,090.20",17547
11-Dec-18,EQ,"10,357.00","10,799.00","10,322.30","10,398.90","10,633.00","10,634.55","10,625.92","11,705.00","6,887.25",54766,"58,19,39,288.95",15236
10-Dec-18,EQ,"10,300.00","10,438.90","10,275.05","10,404.60","10,390.00","10,398.90","10,373.93","11,705.00","6,887.25",94778,"98,32,20,713.65",16869
07-Dec-18,EQ,"10,330.00","10,539.95","10,330.00","10,309.35","10,405.00","10,404.60","10,437.67","11,705.00","6,887.25",57802,"60,33,17,926.35",9766
06-Dec-18,EQ,"10,448.20","10,448.20","10,232.00","10,488.45","10,340.00","10,309.35","10,308.30","11,705.00","6,887.25",43562,"44,90,50,168.35",9197
05-Dec-18,EQ,"10,550.00","10,589.00","10,440.00","10,589.00","10,478.00","10,488.45","10,497.78","11,705.00","6,887.25",85798,"90,06,88,753.05",24483
04-Dec-18,EQ,"10,725.20","10,783.10","10,556.00","10,745.65","10,575.05","10,589.00","10,630.46","11,705.00","6,887.25",51632,"54,88,72,049.80",13139
03-Dec-18,EQ,"10,819.20","10,868.95","10,645.00","10,764.85","10,764.10","10,745.65","10,717.55","11,705.00","6,887.25",65561,"70,26,53,061.25",14001
30-Nov-18,EQ,"10,700.00","10,890.40","10,594.65","10,606.45","10,870.00","10,764.85","10,726.94","11,705.00","6,887.25",71175,"76,34,89,929.20",13339
29-Nov-18,EQ,"10,777.00","10,777.00","10,387.00","10,698.70","10,610.00","10,606.45","10,587.37","11,705.00","6,887.25",178126,"1,88,58,85,052.35",16215
28-Nov-18,EQ,"10,580.00","10,739.00","10,543.45","10,518.40","10,710.25","10,698.70","10,673.23","11,705.00","6,887.25",88968,"94,95,75,517.60",13614
27-Nov-18,EQ,"10,450.00","10,563.10","10,370.00","10,453.25","10,544.00","10,518.40","10,515.93","11,705.00","6,887.25",38216,"40,18,76,774.50",10908
26-Nov-18,EQ,"10,325.00","10,490.00","10,325.00","10,303.25","10,450.00","10,453.25","10,441.20","11,705.00","6,887.25",46014,"48,04,41,504.15",7325
22-Nov-18,EQ,"10,306.90","10,448.70","10,220.10","10,238.30","10,310.00","10,303.25","10,347.86","11,705.00","6,887.25",50964,"52,73,68,255.60",8152
21-Nov-18,EQ,"10,300.00","10,349.00","10,181.15","10,254.65","10,295.00","10,238.30","10,235.72","11,705.00","6,887.25",41562,"42,54,16,855.85",6810
20-Nov-18,EQ,"10,384.00","10,508.80","10,172.00","10,342.65","10,249.00","10,254.65","10,311.26","11,705.00","6,887.25",52173,"53,79,69,387.45",12270
19-Nov-18,EQ,"10,786.00","10,798.90","10,138.55","10,687.25","10,500.00","10,342.65","10,316.70","11,705.00","6,887.25",143391,"1,47,93,22,028.95",20611
16-Nov-18,EQ,"10,500.00","10,735.00","10,475.65","10,463.80","10,689.95","10,687.25","10,609.93","11,705.00","6,887.25",114490,"1,21,47,31,081.20",16728
15-Nov-18,EQ,"10,394.40","10,517.10","10,315.10","10,394.35","10,440.35","10,463.80","10,436.40","11,705.00","6,887.25",93404,"97,48,01,823.15",14087
14-Nov-18,EQ,"10,156.00","10,440.05","10,156.00","10,144.10","10,391.25","10,394.35","10,276.36","11,705.00","6,887.25",89492,"91,96,52,010.15",8766
13-Nov-18,EQ,"10,135.00","10,238.10","10,079.65","10,124.55","10,150.00","10,144.10","10,148.35","11,705.00","6,887.25",20798,"21,10,65,291.50",4437
12-Nov-18,EQ,"10,249.85","10,350.00","10,087.85","10,226.00","10,150.00","10,124.55","10,211.73","11,705.00","6,887.25",36475,"37,24,72,855.95",8277
09-Nov-18,EQ,"10,284.00","10,375.00","10,153.30","10,220.40","10,202.20","10,226.00","10,250.50","11,705.00","6,887.25",55600,"56,99,27,964.40",23122
07-Nov-18,EQ,"10,250.00","10,250.05","10,150.25","10,160.25","10,225.00","10,220.40","10,213.39","11,705.00","6,887.25",3465,"3,53,89,391.40",887
06-Nov-18,EQ,"10,335.05","10,422.10","10,081.30","10,332.65","10,120.00","10,160.25","10,226.74","11,705.00","6,887.25",39829,"40,73,21,023.10",9033
05-Nov-18,EQ,"10,234.50","10,400.00","10,163.05","10,229.65","10,320.00","10,332.65","10,321.68","11,705.00","6,887.25",60163,"62,09,83,131.55",10483
02-Nov-18,EQ,"10,069.90","10,349.00","9,990.05","9,969.50","10,230.00","10,229.65","10,220.86","11,705.00","6,887.25",91546,"93,56,78,893.45",17767
01-Nov-18,EQ,"10,239.00","10,315.60","9,903.50","10,147.85","9,931.00","9,969.50","10,151.95","11,705.00","6,887.25",77413,"78,58,93,086.85",22083
31-Oct-18,EQ,"9,800.00","10,198.30","9,725.00","9,718.45","10,130.00","10,147.85","9,979.52","11,705.00","6,887.25",162484,"1,62,15,12,909.50",37743
30-Oct-18,EQ,"9,688.00","9,764.95","9,612.50","9,683.15","9,683.10","9,718.45","9,724.15","11,705.00","6,887.25",62706,"60,97,62,794.60",17894
29-Oct-18,EQ,"9,759.00","9,860.80","9,600.00","9,569.45","9,646.00","9,683.15","9,748.65","11,705.00","6,887.25",239463,"2,33,44,39,847.85",29518
26-Oct-18,EQ,"9,588.50","9,710.00","9,467.55","9,538.25","9,540.00","9,569.45","9,609.71","11,705.00","6,887.25",71663,"68,86,60,922.25",12003
25-Oct-18,EQ,"9,500.00","9,769.95","9,424.50","9,534.20","9,650.00","9,538.25","9,509.74","11,705.00","6,887.25",123822,"1,17,75,14,837.55",22021
24-Oct-18,EQ,"9,440.05","9,623.50","9,436.00","9,352.45","9,580.65","9,534.20","9,520.24","11,705.00","6,887.25",99288,"94,52,45,225.50",18292
23-Oct-18,EQ,"9,301.50","9,550.00","9,300.00","9,641.00","9,414.90","9,352.45","9,419.52","11,705.00","6,887.25",92419,"87,05,42,844.30",14528
22-Oct-18,EQ,"9,710.00","9,757.75","9,620.00","9,609.05","9,630.00","9,641.00","9,675.77","11,705.00","6,887.25",114558,"1,10,84,36,705.30",11207
19-Oct-18,EQ,"9,676.20","9,695.15","9,480.00","9,725.35","9,620.00","9,609.05","9,592.01","11,705.00","6,887.25",69090,"66,27,12,193.25",14197
17-Oct-18,EQ,"9,800.00","9,860.00","9,684.40","9,737.50","9,771.00","9,725.35","9,758.23","11,705.00","6,887.25",45581,"44,47,89,816.20",9053
16-Oct-18,EQ,"9,659.95","9,763.65","9,636.20","9,655.90","9,730.00","9,737.50","9,715.60","11,705.00","6,887.25",49375,"47,97,07,967.50",9776
15-Oct-18,EQ,"9,730.00","9,730.00","9,559.00","9,699.85","9,634.00","9,655.90","9,644.62","11,705.00","6,887.25",35037,"33,79,18,407.25",8502
12-Oct-18,EQ,"9,460.00","9,779.40","9,430.90","9,384.40","9,682.00","9,699.85","9,610.72","11,705.00","6,887.25",106845,"1,02,68,57,611.10",20904
11-Oct-18,EQ,"9,300.00","9,449.95","9,047.05","9,510.25","9,425.00","9,384.40","9,249.86","11,705.00","6,887.25",91371,"84,51,68,582.70",21552
10-Oct-18,EQ,"9,480.05","9,650.00","9,407.75","9,491.95","9,500.00","9,510.25","9,558.60","11,705.00","6,887.25",54171,"51,77,99,112.45",16304
09-Oct-18,EQ,"9,380.75","9,610.25","9,257.05","9,380.75","9,480.00","9,491.95","9,415.65","11,705.00","6,887.25",81173,"76,42,96,799.80",15241
08-Oct-18,EQ,"9,418.95","9,479.15","9,216.45","9,418.90","9,345.00","9,380.75","9,376.66","11,705.00","6,887.25",75687,"70,96,91,306.90",11343
05-Oct-18,EQ,"9,340.00","9,500.00","9,145.30","9,347.95","9,350.00","9,418.90","9,285.75","11,705.00","6,887.25",103232,"95,85,86,480.75",13536
04-Oct-18,EQ,"9,180.00","9,449.60","9,113.80","9,343.80","9,350.00","9,347.95","9,290.56","11,705.00","6,887.25",82801,"76,92,67,974.60",19241
03-Oct-18,EQ,"9,600.00","9,600.00","9,320.10","9,609.65","9,359.00","9,343.80","9,432.85","11,705.00","6,887.25",86534,"81,62,61,991.15",15511
01-Oct-18,EQ,"9,723.95","9,750.45","9,466.50","9,699.65","9,610.00","9,609.65","9,555.36","11,705.00","6,887.25",53328,"50,95,68,255.75",10494
28-Sep-18,EQ,"9,720.00","9,813.00","9,559.35","9,578.65","9,680.05","9,699.65","9,682.56","11,705.00","6,887.25",115954,"1,12,27,31,680.45",32065
27-Sep-18,EQ,"9,796.00","9,835.00","9,488.50","9,729.35","9,700.00","9,578.65","9,624.03","11,705.00","6,887.25",83560,"80,41,84,300.70",24600
26-Sep-18,EQ,"9,799.90","9,833.00","9,549.50","9,697.35","9,796.95","9,729.35","9,629.04","11,705.00","6,887.25",57887,"55,73,96,000.40",15193
25-Sep-18,EQ,"9,625.05","9,844.10","9,390.00","9,662.50","9,707.00","9,697.35","9,649.75","11,705.00","6,887.25",87995,"84,91,29,482.45",18236
24-Sep-18,EQ,"9,878.00","9,898.60","9,615.00","9,749.60","9,690.00","9,662.50","9,718.49","11,705.00","6,887.25",31895,"30,99,71,198.00",7284
21-Sep-18,EQ,"10,209.00","10,258.90","9,199.95","10,145.00","9,820.00","9,749.60","9,773.31","11,705.00","6,887.25",152670,"1,49,20,90,544.00",23959
19-Sep-18,EQ,"10,364.00","10,501.00","10,104.00","10,243.55","10,183.70","10,145.00","10,199.94","11,705.00","6,887.25",38006,"38,76,58,961.85",8267
18-Sep-18,EQ,"10,247.00","10,430.00","10,191.55","10,175.05","10,332.55","10,243.55","10,323.47","11,705.00","6,887.25",37699,"38,91,84,655.85",9184
17-Sep-18,EQ,"10,348.00","10,722.70","10,115.00","10,335.45","10,190.00","10,175.05","10,213.49","11,705.00","6,887.25",30582,"31,23,48,821.75",7202
14-Sep-18,EQ,"10,457.50","10,572.00","10,302.80","10,354.00","10,348.00","10,335.45","10,395.98","11,705.00","6,887.25",93400,"97,09,84,493.85",17309
12-Sep-18,EQ,"10,080.00","10,453.80","10,023.00","10,047.70","10,430.00","10,354.00","10,331.46","11,705.00","6,887.25",100962,"1,04,30,84,543.55",24016
11-Sep-18,EQ,"10,300.00","10,385.00","10,001.00","10,330.30","10,024.95","10,047.70","10,109.57","11,705.00","6,887.25",60262,"60,92,22,962.35",10089
10-Sep-18,EQ,"10,450.00","10,515.00","10,275.15","10,446.55","10,340.00","10,330.30","10,360.38","11,705.00","6,887.25",37274,"38,61,72,796.00",11505
07-Sep-18,EQ,"10,370.00","10,650.00","10,305.55","10,335.55","10,470.00","10,446.55","10,486.77","11,705.00","6,851.10",112689,"1,18,17,43,742.05",24845
06-Sep-18,EQ,"10,458.00","10,560.00","10,247.00","10,386.05","10,342.00","10,335.55","10,389.37","11,705.00","6,851.10",90549,"94,07,47,101.65",21117
05-Sep-18,EQ,"10,838.95","10,838.95","10,175.00","10,841.20","10,389.00","10,386.05","10,405.88","11,705.00","6,851.10",129802,"1,35,07,03,740.60",21431
04-Sep-18,EQ,"11,330.00","11,345.50","10,779.45","11,277.90","10,825.30","10,841.20","10,928.10","11,705.00","6,851.10",81569,"89,13,94,581.35",14225
03-Sep-18,EQ,"11,679.95","11,679.95","11,251.20","11,582.25","11,278.00","11,277.90","11,351.58","11,705.00","6,851.10",59462,"67,49,87,661.45",7549
31-Aug-18,EQ,"11,287.00","11,705.00","11,287.00","11,286.40","11,570.00","11,582.25","11,562.47","11,705.00","6,650.00",185968,"2,15,02,48,826.65",23909
30-Aug-18,EQ,"11,302.00","11,401.75","11,257.70","11,299.30","11,285.00","11,286.40","11,296.80","11,585.00","6,650.00",83213,"94,00,40,610.15",8647
29-Aug-18,EQ,"11,358.00","11,522.00","11,269.15","11,326.10","11,270.00","11,299.30","11,369.03","11,585.00","6,650.00",62350,"70,88,59,314.30",9898
28-Aug-18,EQ,"11,399.85","11,428.90","11,308.45","11,333.35","11,346.00","11,326.10","11,350.51","11,585.00","6,650.00",28097,"31,89,15,206.70",10676
27-Aug-18,EQ,"11,410.00","11,532.80","11,273.00","11,362.70","11,350.00","11,333.35","11,394.95","11,585.00","6,650.00",47997,"54,69,23,468.00",6716
24-Aug-18,EQ,"11,486.00","11,541.75","11,303.30","11,544.05","11,394.40","11,362.70","11,385.79","11,585.00","6,578.05",49459,"56,31,29,860.80",12392
23-Aug-18,EQ,"10,948.00","11,585.00","10,947.40","10,886.40","11,516.00","11,544.05","11,352.38","11,585.00","6,578.05",194040,"2,20,28,15,170.30",35865
21-Aug-18,EQ,"10,859.00","10,990.00","10,830.00","10,841.05","10,874.20","10,886.40","10,890.88","10,990.00","6,578.05",62485,"68,05,16,848.30",15329
20-Aug-18,EQ,"10,920.00","10,948.00","10,811.30","10,873.00","10,838.00","10,841.05","10,890.37","10,970.00","6,578.05",41321,"45,00,00,905.65",9138
17-Aug-18,EQ,"10,887.00","10,920.00","10,785.00","10,857.25","10,887.15","10,873.00","10,856.95","10,970.00","6,552.00",58903,"63,95,06,688.60",10832
16-Aug-18,EQ,"10,850.00","10,955.00","10,803.00","10,856.95","10,887.95","10,857.25","10,894.93","10,970.00","6,552.00",49171,"53,57,14,771.55",14931
14-Aug-18,EQ,"10,852.00","10,951.00","10,780.10","10,851.25","10,850.25","10,856.95","10,892.65","10,970.00","6,552.00",37356,"40,69,05,664.05",6667
13-Aug-18,EQ,"10,660.00","10,935.00","10,615.15","10,686.05","10,839.95","10,851.25","10,826.62","10,970.00","6,552.00",52999,"57,37,99,886.50",11752
10-Aug-18,EQ,"10,900.00","10,957.00","10,650.00","10,882.45","10,690.00","10,686.05","10,772.47","10,970.00","6,532.00",57383,"61,81,56,868.55",11849
09-Aug-18,EQ,"10,767.00","10,970.00","10,767.00","10,766.35","10,930.00","10,882.45","10,879.18","10,970.00","6,532.00",81646,"88,82,41,551.50",14505
08-Aug-18,EQ,"10,580.60","10,831.00","10,577.15","10,537.80","10,760.00","10,766.35","10,709.59","10,950.80","6,532.00",69638,"74,57,94,551.25",15215
07-Aug-18,EQ,"10,604.00","10,650.00","10,500.00","10,534.65","10,540.00","10,537.80","10,561.19","10,950.80","6,532.00",37286,"39,37,84,671.30",5710
06-Aug-18,EQ,"10,500.00","10,659.30","10,400.10","10,324.60","10,519.00","10,534.65","10,544.17","10,950.80","6,532.00",58802,"62,00,18,248.35",10642
03-Aug-18,EQ,"10,810.00","10,832.00","10,210.00","10,759.50","10,340.20","10,324.60","10,523.82","10,950.80","6,532.00",165670,"1,74,34,80,657.00",28267
02-Aug-18,EQ,"10,850.00","10,860.00","10,603.40","10,836.85","10,744.95","10,759.50","10,733.13","10,950.80","6,532.00",34515,"37,04,53,831.00",7567
01-Aug-18,EQ,"10,600.00","10,950.80","10,551.05","10,530.40","10,950.00","10,836.85","10,700.34","10,950.80","6,532.00",69806,"74,69,47,976.55",13399
31-Jul-18,EQ,"10,179.90","10,580.00","10,111.25","10,122.40","10,580.00","10,530.40","10,413.80","10,580.00","6,532.00",70114,"73,01,53,072.90",17342
30-Jul-18,EQ,"10,299.95","10,300.00","10,084.70","10,284.15","10,094.00","10,122.40","10,146.81","10,550.10","6,532.00",35115,"35,63,05,165.60",8424
